date,latitude,longitude,year
2011-09-07,41.97171,-87.78922666666668,2011
2011-09-07,41.972065,-87.7892483333333,2011
2011-09-07,41.972455,-87.7892433333333,2011
2011-09-07,41.97281,-87.7892466666667,2011
2011-09-07,41.9731466666667,-87.7892366666667,2011
2011-09-07,41.9734183333333,-87.7892183333333,2011
2011-09-07,41.97410166666671,-87.7892283333333,2011
2011-09-07,41.9745866666667,-87.7892166666667,2011
2011-09-07,41.974948333333295,-87.7892083333333,2011
2011-09-07,41.97546666666671,-87.7891733333333,2011
2011-09-07,41.975953333333294,-87.78916,2011
2011-09-07,41.976428333333295,-87.7891383333333,2011
2011-09-07,41.976806666666704,-87.7891483333333,2011
2011-09-07,41.9771966666667,-87.78914,2011
2011-09-07,41.9775283333333,-87.7891566666667,2011
2011-09-07,41.9779583333333,-87.7891516666667,2011
2011-09-07,41.97835,-87.7891633333333,2011
2011-09-07,41.978745,-87.7891433333333,2011
2011-09-07,41.97916,-87.7891316666667,2011
2011-09-07,41.9799,-87.789125,2011
2011-09-07,41.980413333333296,-87.7891183333333,2011
2011-09-07,41.980715,-87.7897016666667,2011
2011-09-07,41.98075166666671,-87.79012,2011
2011-09-07,41.980585,-87.7902266666667,2011
2011-09-07,41.9802516666667,-87.7902133333333,2011
2011-09-07,41.97995,-87.7902183333333,2011
2011-09-07,41.9795966666667,-87.7902083333333,2011
2011-09-07,41.9793116666667,-87.790195,2011
2011-09-07,41.979005,-87.7902033333333,2011
2011-09-07,41.9786366666667,-87.7902016666667,2011
2011-09-07,41.97833166666671,-87.79019833333332,2011
2011-09-07,41.97771,-87.790205,2011
2011-09-07,41.977343333333295,-87.7902133333333,2011
2011-09-07,41.977106666666714,-87.7902366666667,2011
2011-09-07,41.9767066666667,-87.7902233333333,2011
2011-09-07,41.9762983333333,-87.79024,2011
2011-09-07,41.975905,-87.7902516666667,2011
2011-09-07,41.9755883333333,-87.7902416666667,2011
2011-09-07,41.97526,-87.790225,2011
2011-09-07,41.9748033333333,-87.7902466666667,2011
2011-09-07,41.97428,-87.79024333333332,2011
2011-09-07,41.973785,-87.790255,2011
2011-09-07,41.973175,-87.7902683333333,2011
2011-09-07,41.972635,-87.79028000000002,2011
2011-09-07,41.972258333333286,-87.7902966666667,2011
2011-09-07,41.971703333333295,-87.7903133333333,2011
2011-09-07,41.97111,-87.7903216666667,2011
2011-09-07,41.9706166666667,-87.79034,2011
2011-09-07,41.970415,-87.7904883333333,2011
2011-09-07,41.970898333333295,-87.79150666666668,2011
2011-09-07,41.971325,-87.7915033333333,2011
2011-09-07,41.971793333333295,-87.791505,2011
2011-09-07,41.9722316666667,-87.7915216666667,2011
2011-09-07,41.9727233333333,-87.791525,2011
2011-09-07,41.9732383333333,-87.7915283333333,2011
2011-09-07,41.973685,-87.7915333333333,2011
2011-09-07,41.9742433333333,-87.791545,2011
2011-09-07,41.97473166666671,-87.79154,2011
2011-09-07,41.9752316666667,-87.791545,2011
2011-09-07,41.975683333333286,-87.7915766666667,2011
2011-09-07,41.976125,-87.79159666666668,2011
2011-09-07,41.97661,-87.79159,2011
2011-09-07,41.977061666666714,-87.791575,2011
2011-09-07,41.9774516666667,-87.7915616666667,2011
2011-09-07,41.9779366666667,-87.7915466666667,2011
2011-09-07,41.9784333333333,-87.7915366666667,2011
2011-09-07,41.97887,-87.7915283333333,2011
2011-09-07,41.978985,-87.79125,2011
2011-09-07,41.979003333333296,-87.7907383333333,2011
2011-09-07,41.9792083333333,-87.79035,2011
2011-09-07,41.979698333333296,-87.79034166666668,2011
2011-09-07,41.980188333333295,-87.790335,2011
2011-09-07,41.980656666666704,-87.7903283333333,2011
2011-09-07,41.980805,-87.7907416666667,2011
2011-09-07,41.980821666666714,-87.79143499999998,2011
2011-09-07,41.98084166666671,-87.7920583333333,2011
2011-09-07,41.980405,-87.7926283333333,2011
2011-09-07,41.97766166666671,-87.7926816666667,2011
2011-09-07,41.9771,-87.79268,2011
2011-09-07,41.976546666666714,-87.7926883333333,2011
2011-09-07,41.9759966666667,-87.7927083333333,2011
2011-09-07,41.9755866666667,-87.79271,2011
2011-09-07,41.97513166666671,-87.7927016666667,2011
2011-09-07,41.9747116666667,-87.792675,2011
2011-09-07,41.97419,-87.79271,2011
2011-09-07,41.9737,-87.792705,2011
2011-09-07,41.9731483333333,-87.79271999999997,2011
2011-09-07,41.9726283333333,-87.7927333333333,2011
2011-09-07,41.9722033333333,-87.79274000000002,2011
2011-09-07,41.9716916666667,-87.79276,2011
2011-09-07,41.971123333333296,-87.7927666666667,2011
2011-09-07,41.970625,-87.7927816666667,2011
2011-09-07,41.9701266666667,-87.7928,2011
2011-09-07,41.969605,-87.7927916666667,2011
2011-09-07,41.969055,-87.79281,2011
2011-09-07,41.968615,-87.7930466666667,2011
2011-09-07,41.96859,-87.7938466666667,2011
2011-09-07,41.9687816666667,-87.79401666666668,2011
2011-09-07,41.969238333333294,-87.79403,2011
2011-09-07,41.9697216666667,-87.79401666666668,2011
2011-09-07,41.9701716666667,-87.794005,2011
2011-09-07,41.970575,-87.794015,2011
2011-09-07,41.971,-87.7940183333333,2011
2011-09-07,41.971445,-87.79401,2011
2011-09-07,41.971885,-87.79400333333332,2011
2011-09-07,41.972441666666704,-87.79401,2011
2011-09-07,41.973043333333294,-87.7939883333333,2011
2011-09-07,41.97410166666671,-87.7939733333333,2011
2011-09-07,41.97469,-87.79396,2011
2011-09-07,41.975151666666704,-87.7939533333333,2011
2011-09-07,41.975585,-87.7939516666667,2011
2011-09-07,41.97613,-87.7939433333333,2011
2011-09-07,41.97662,-87.79392666666668,2011
2011-09-07,41.97707,-87.7939166666667,2011
2011-09-07,41.9776633333333,-87.7939116666667,2011
2011-09-07,41.9781366666667,-87.7939016666667,2011
2011-09-07,41.97871666666671,-87.7939116666667,2011
2011-09-07,41.979255,-87.7939016666667,2011
2011-09-07,41.9797983333333,-87.7938983333333,2011
2011-09-07,41.97803,-87.7950816666667,2011
2011-09-07,41.9775216666667,-87.7950933333333,2011
2011-09-07,41.977028333333294,-87.7951066666667,2011
2011-09-07,41.976615,-87.7951133333333,2011
2011-09-07,41.9762866666667,-87.7951216666667,2011
2011-09-07,41.97585,-87.7951416666667,2011
2011-09-07,41.9755066666667,-87.79513,2011
2011-09-07,41.975063333333296,-87.7951033333333,2011
2011-09-07,41.97452666666671,-87.795105,2011
2011-09-07,41.9740383333333,-87.7951033333333,2011
2011-09-07,41.97354,-87.79512,2011
2011-09-07,41.9729916666667,-87.7951316666667,2011
2011-09-07,41.972425,-87.7951466666667,2011
2011-09-07,41.971858333333294,-87.7951583333333,2011
2011-09-07,41.97137,-87.7951716666667,2011
2011-09-07,41.97085,-87.7951833333333,2011
2011-09-07,41.97038,-87.79518166666668,2011
2011-09-07,41.969785,-87.79519499999998,2011
2011-09-07,41.9692116666667,-87.7952033333333,2011
2011-09-07,41.968615,-87.7952683333333,2011
2011-09-07,41.96858,-87.796065,2011
2011-09-07,41.9687616666667,-87.79645,2011
2011-09-07,41.9692783333333,-87.7964433333333,2011
2011-09-07,41.969778333333295,-87.7964433333333,2011
2011-09-07,41.97018666666671,-87.7964466666667,2011
2011-09-07,41.97072,-87.7964533333333,2011
2011-09-07,41.9713166666667,-87.79644,2011
2011-09-07,41.971791666666704,-87.79644499999998,2011
2011-09-07,41.971968333333294,-87.7972466666667,2011
2011-09-07,41.97201,-87.79759666666668,2011
2011-09-07,41.9725,-87.7976083333333,2011
2011-09-07,41.972958333333295,-87.7976083333333,2011
2011-09-07,41.97349666666671,-87.7976133333333,2011
2011-09-07,41.974035,-87.7976083333333,2011
2011-09-07,41.974658333333295,-87.7976116666667,2011
2011-09-07,41.975198333333296,-87.7976033333333,2011
2011-09-07,41.9756483333333,-87.7976016666667,2011
2011-09-07,41.9762383333333,-87.79759,2011
2011-09-07,41.9768466666667,-87.7975983333333,2011
2011-09-07,41.97818,-87.79757,2011
2011-09-07,41.978663333333294,-87.79759,2011
2011-09-07,41.979111666666704,-87.7976966666667,2011
2011-09-07,41.97972,-87.7976816666667,2011
2011-09-07,41.9802933333333,-87.7976916666667,2011
2011-09-07,41.9808883333333,-87.7976816666667,2011
2011-09-07,41.9812233333333,-87.79768,2011
2011-09-07,41.9816033333333,-87.7984666666667,2011
2011-09-07,41.98154,-87.79883833333332,2011
2011-09-07,41.9810966666667,-87.79885166666668,2011
2011-09-07,41.980555,-87.79885,2011
2011-09-07,41.980025,-87.79885166666668,2011
2011-09-07,41.979513333333294,-87.7988666666667,2011
2011-09-07,41.97917,-87.7987716666667,2011
2011-09-07,41.9786583333333,-87.7987633333333,2011
2011-09-07,41.9781466666667,-87.7987733333333,2011
2011-09-07,41.97762,-87.798775,2011
2011-09-07,41.97714000000001,-87.7987766666667,2011
2011-09-07,41.97651,-87.798775,2011
2011-09-07,41.97591666666671,-87.7987733333333,2011
2011-09-07,41.9753716666667,-87.798775,2011
2011-09-07,41.97484166666671,-87.79879,2011
2011-09-07,41.974265,-87.798805,2011
2011-09-07,41.97377,-87.7987966666667,2011
2011-09-07,41.973175,-87.798805,2011
2011-09-07,41.972953333333294,-87.7989666666667,2011
2011-09-07,41.972621666666704,-87.7990483333333,2011
2011-09-07,41.97211,-87.798975,2011
2011-09-07,41.971638333333296,-87.7988133333333,2011
2011-09-07,41.97103,-87.79883833333332,2011
2011-09-07,41.9704783333333,-87.7988366666667,2011
2011-09-07,41.969998333333294,-87.7988216666667,2011
2011-09-07,41.969441666666704,-87.7988483333333,2011
2011-09-07,41.968855,-87.7988666666667,2011
2011-09-07,41.9685383333333,-87.799545,2011
2011-09-07,41.968636666666704,-87.8000966666667,2011
2011-09-07,41.969055,-87.8000716666667,2011
2011-09-07,41.969528333333294,-87.8000716666667,2011
2011-09-07,41.96998,-87.80006,2011
2011-09-07,41.97032,-87.80004,2011
2011-09-07,41.97085,-87.800045,2011
2011-09-07,41.9713783333333,-87.8000383333333,2011
2011-09-07,41.97191,-87.8000333333333,2011
2011-09-07,41.97251166666671,-87.80003,2011
2011-09-07,41.9731116666667,-87.8000183333333,2011
2011-09-07,41.97357,-87.8000016666667,2011
2011-09-07,41.97402,-87.7999983333333,2011
2011-09-07,41.97469,-87.7999966666667,2011
2011-09-07,41.975261666666704,-87.7999766666667,2011
2011-09-07,41.97546666666671,-87.8001433333333,2011
2011-09-07,41.9754733333333,-87.8008916666667,2011
2011-09-07,41.9752533333333,-87.8011816666667,2011
2011-09-07,41.974815,-87.80119499999998,2011
2011-09-07,41.9743283333333,-87.8011883333333,2011
2011-09-07,41.9739533333333,-87.8012083333333,2011
2011-09-07,41.97354,-87.80120500000002,2011
2011-09-07,41.97298166666671,-87.801215,2011
2011-09-07,41.9724516666667,-87.8012233333333,2011
2011-09-07,41.971971666666704,-87.80124,2011
2011-09-07,41.97139,-87.8012416666667,2011
2011-09-07,41.970755,-87.80125833333332,2011
2011-09-07,41.97014166666671,-87.8012716666667,2011
2011-09-07,41.969651666666714,-87.80127,2011
2011-09-07,41.9691183333333,-87.801305,2011
2011-09-07,41.9686033333333,-87.8013316666667,2011
2011-09-07,41.96844166666671,-87.8017133333333,2011
2011-09-07,41.968435,-87.8024466666667,2011
2011-09-07,41.968825,-87.8025233333333,2011
2011-09-07,41.969365,-87.8024966666667,2011
2011-09-07,41.9698566666667,-87.80248,2011
2011-09-07,41.970673333333295,-87.80246,2011
2011-09-07,41.97117166666671,-87.8024466666667,2011
2011-09-07,41.971678333333294,-87.80246,2011
2011-09-07,41.972155,-87.802465,2011
2011-09-07,41.972686666666704,-87.8024566666667,2011
2011-09-07,41.973255,-87.8024533333333,2011
2011-09-07,41.9737933333333,-87.8024416666667,2011
2011-09-07,41.9743316666667,-87.8024283333333,2011
2011-09-07,41.974788333333294,-87.8024383333333,2011
2011-09-07,41.97522166666671,-87.80243166666668,2011
2011-09-07,41.97542,-87.8024333333333,2011
2011-09-07,41.9758983333333,-87.8024366666667,2011
2011-09-07,41.97638666666671,-87.80243,2011
2011-09-07,41.976926666666714,-87.80242,2011
2011-09-07,41.9774233333333,-87.8024216666667,2011
2011-09-07,41.97795,-87.8024066666667,2011
2011-09-07,41.9784516666667,-87.8023833333333,2011
2011-09-07,41.979023333333295,-87.8023683333333,2011
2011-09-07,41.979645,-87.8023683333333,2011
2011-09-07,41.980991666666704,-87.8023516666667,2011
2011-09-07,41.981483333333294,-87.802335,2011
2011-09-07,41.9817266666667,-87.802965,2011
2011-09-07,41.981713333333296,-87.80344833333332,2011
2011-09-07,41.98133166666671,-87.803485,2011
2011-09-07,41.980903333333295,-87.80351999999998,2011
2011-09-07,41.980438333333296,-87.8035183333333,2011
2011-09-07,41.9801333333333,-87.8035316666667,2011
2011-09-07,41.97966,-87.8035583333333,2011
2011-09-07,41.97925166666671,-87.8035616666667,2011
2011-09-07,41.9787916666667,-87.8035533333333,2011
2011-09-07,41.978263333333295,-87.803565,2011
2011-09-07,41.9778983333333,-87.80362833333332,2011
2011-09-07,41.9778733333333,-87.8042833333333,2011
2011-09-07,41.9785216666667,-87.8046733333333,2011
2011-09-07,41.97909666666671,-87.80465833333332,2011
2011-09-07,41.97973,-87.80466,2011
2011-09-07,41.98032666666671,-87.80465500000003,2011
2011-09-07,41.9806233333333,-87.8046483333333,2011
2011-09-07,41.981238333333295,-87.804645,2011
2011-09-07,41.9790816666667,-87.80386,2011
2011-09-07,41.9791283333333,-87.8045716666667,2011
2011-09-07,41.978688333333295,-87.8047066666667,2011
2011-09-07,41.9781383333333,-87.8047183333333,2011
2011-09-07,41.977653333333286,-87.8047316666667,2011
2011-09-07,41.9772066666667,-87.804725,2011
2011-09-07,41.9767683333333,-87.80473,2011
2011-09-07,41.97619,-87.8047516666667,2011
2011-09-07,41.975136666666714,-87.80476166666668,2011
2011-09-07,41.9747533333333,-87.8047666666667,2011
2011-09-07,41.974298333333294,-87.8047783333333,2011
2011-09-07,41.973943333333295,-87.8047716666667,2011
2011-09-07,41.97382,-87.80434,2011
2011-09-07,41.97382,-87.80394333333332,2011
2011-09-07,41.9737933333333,-87.80367333333332,2011
2011-09-07,41.973808333333295,-87.8029783333333,2011
2011-09-07,41.97381,-87.8023833333333,2011
2011-09-07,41.9738216666667,-87.801585,2011
2011-09-07,41.97383166666671,-87.80075,2011
2011-09-07,41.973835,-87.7999216666667,2011
2011-09-07,41.9738466666667,-87.799155,2011
2011-09-07,41.973851666666704,-87.7967833333333,2011
2011-09-07,41.9738683333333,-87.79515500000002,2011
2011-09-07,41.9738883333333,-87.7944066666667,2011
2011-09-07,41.973896666666704,-87.79347,2011
2011-09-07,41.973893333333294,-87.792565,2011
2011-09-07,41.9738883333333,-87.7909516666667,2011
2011-09-07,41.97389,-87.7900166666667,2011
2011-09-07,41.9739033333333,-87.78914,2011
2011-09-07,41.97389,-87.7885316666667,2011
2011-09-07,41.9721383333333,-87.7882966666667,2011
2011-09-07,41.9720683333333,-87.788915,2011
2011-09-07,41.97205,-87.7894816666667,2011
2011-09-07,41.972035,-87.79024333333332,2011
2011-09-07,41.97203,-87.790975,2011
2011-09-07,41.97202,-87.7918166666667,2011
2011-09-07,41.972,-87.79266333333332,2011
2011-09-07,41.971971666666704,-87.79346,2011
2011-09-07,41.9719783333333,-87.7942183333333,2011
2011-09-07,41.971973333333295,-87.7950433333333,2011
2011-09-07,41.97195666666671,-87.7958533333333,2011
2011-09-07,41.97195666666671,-87.7967283333333,2011
2011-09-07,41.971955,-87.7974783333333,2011
2011-09-07,41.97195666666671,-87.7983383333333,2011
2011-09-07,41.9719366666667,-87.799145,2011
2011-09-07,41.971926666666704,-87.7998916666667,2011
2011-09-07,41.9718916666667,-87.8007333333333,2011
2011-09-07,41.97189,-87.8015733333333,2011
2011-09-07,41.971895,-87.80239,2011
2011-09-07,41.971883333333295,-87.8032433333333,2011
2011-09-07,41.97187,-87.8040816666667,2011
2011-09-07,41.97186166666671,-87.8049133333333,2011
2011-09-07,41.97186166666671,-87.8057366666667,2011
2011-09-07,41.97186166666671,-87.80651999999998,2011
2011-09-07,41.97016166666671,-87.8065916666667,2011
2011-09-07,41.970163333333296,-87.80604833333332,2011
2011-09-07,41.970165,-87.8053116666667,2011
2011-09-07,41.970158333333295,-87.804705,2011
2011-09-07,41.970163333333296,-87.803965,2011
2011-09-07,41.970178333333294,-87.8031966666667,2011
2011-09-07,41.970181666666704,-87.80238666666668,2011
2011-09-07,41.9701933333333,-87.8015733333333,2011
2011-09-07,41.9701933333333,-87.8008033333333,2011
2011-09-07,41.9701883333333,-87.800025,2011
2011-09-07,41.970198333333286,-87.79913499999998,2011
2011-09-07,41.9702016666667,-87.798375,2011
2011-09-07,41.9702383333333,-87.7978766666667,2011
2011-09-07,41.9702383333333,-87.7972216666667,2011
2011-09-07,41.970305,-87.7967716666667,2011
2011-09-07,41.9702983333333,-87.7961866666667,2011
2011-09-07,41.970305,-87.7956366666667,2011
2011-09-07,41.97032166666671,-87.7949333333333,2011
2011-09-07,41.970288333333286,-87.794435,2011
2011-09-07,41.970291666666704,-87.793615,2011
2011-09-07,41.97029000000001,-87.7928533333333,2011
2011-09-07,41.9703016666667,-87.79209,2011
2011-09-07,41.9703033333333,-87.7913833333333,2011
2011-09-07,41.97032,-87.79063000000002,2011
2011-09-07,41.9703266666667,-87.7900816666667,2011
2011-09-07,41.9703516666667,-87.7894933333333,2011
2011-09-07,41.98276666666671,-87.7881916666667,2011
2011-09-07,41.9827266666667,-87.7887366666667,2011
2011-09-07,41.982743333333296,-87.789485,2011
2011-09-07,41.98274166666671,-87.7902766666667,2011
2011-09-07,41.9827533333333,-87.791015,2011
2011-09-07,41.982755,-87.79169499999998,2011
2011-09-07,41.98277,-87.7924566666667,2011
2011-09-07,41.98337,-87.7928416666667,2011
2011-09-07,41.9839166666667,-87.7930883333333,2011
2011-09-07,41.9849883333333,-87.7935633333333,2011
2011-09-07,41.985455,-87.7937966666667,2011
2011-09-07,41.985865,-87.79398,2011
2011-09-07,41.98646,-87.794225,2011
2011-09-07,41.9870919624698,-87.79428619307751,2011
2011-09-07,41.9876199874236,-87.7943821976146,2011
2011-09-07,41.988004005571796,-87.79457420668871,2011
2011-09-07,41.988292019183,-87.7954862497908,2011
2011-09-07,41.9881000101089,-87.79601427474459,2011
2011-09-07,41.9863719284418,-87.7948622202999,2011
2011-09-07,41.98622792163621,-87.7955822543278,2011
2011-09-07,41.9848358558489,-87.7939981794664,2011
2011-09-07,41.9848358558489,-87.79467021122579,2011
2011-09-07,41.9848838581174,-87.7951982361796,2011
2011-09-07,41.98281976057071,-87.79318214090141,2011
2011-09-07,41.9827717583022,-87.7939501771978,2011
2011-09-07,41.9827717583022,-87.7950062271055,2011
2011-09-07,41.9834437900616,-87.79524623844809,2011
2011-09-07,41.9840678195524,-87.7954382475222,2011
2011-09-07,41.984595844506295,-87.79553425205928,2011
2011-09-07,41.9849798626545,-87.7956302565963,2011
2011-09-07,41.9867079443215,-87.79611027928159,2011
2011-09-07,41.9875239828865,-87.79630228835569,2011
2011-09-07,41.988820044136794,-87.7966383042354,2011
2011-09-07,41.9894440736277,-87.7968303133096,2011
2011-09-07,41.9900681031186,-87.79697432011507,2011
2011-09-07,41.9882440169145,-87.79702232238371,2011
2011-09-07,41.9881960146459,-87.79774235641159,2011
2011-09-07,41.9881960146459,-87.7983663859025,2011
2011-09-07,41.9881960146459,-87.79894241312479,2011
2011-09-07,41.9881960146459,-87.79942243581009,2011
2011-09-07,41.9863719284418,-87.7964942974299,2011
2011-09-07,41.9863719284418,-87.79731033599491,2011
2011-09-07,41.9863719284418,-87.79803037002279,2011
2011-09-07,41.9864199307104,-87.7985583949766,2011
2011-09-07,41.986611939784495,-87.7992784290045,2011
2011-09-07,41.9867079443215,-87.7997584516898,2011
2011-09-07,41.9868999533956,-87.80023847437509,2011
2011-09-07,41.9849798626545,-87.79630228835569,2011
2011-09-07,41.985027864923,-87.7971663291893,2011
2011-09-07,41.985027864923,-87.79769435414309,2011
2011-09-07,41.9850758671915,-87.79827038136541,2011
2011-09-07,41.9850758671915,-87.79894241312479,2011
2011-09-07,41.98512386946009,-87.79966244715281,2011
2011-09-07,41.9856518944139,-87.79755034733749,2011
2011-09-07,41.9844518377007,-87.797598349606,2011
2011-09-07,41.983827808209796,-87.797598349606,2011
2011-09-07,41.983395787793,-87.7976463518745,2011
2011-09-07,41.9827717583022,-87.79755034733749,2011
2011-09-07,41.9827717583022,-87.7967343087725,2011
2011-09-07,41.98281976057071,-87.79601427474459,2011
2011-09-07,41.98281976057071,-87.7953902452537,2011
2011-09-07,41.983539794598606,-87.79827038136541,2011
2011-09-07,41.983731803672704,-87.79923042673599,2011
2011-09-07,41.983875810478295,-87.79990245849541,2011
2011-09-07,41.983971815015394,-87.8005744902548,2011
2011-09-07,41.9840678195524,-87.80110251520858,2011
2011-09-07,41.9843558331636,-87.80172654469948,2011
2011-09-07,41.984595844506295,-87.8022545696533,2011
2011-09-07,41.9847878535804,-87.80259058553301,2011
2011-09-07,41.984931860386,-87.8029266014127,2011
2011-09-07,41.9852198739971,-87.80355063090359,2011
2011-09-07,41.9853638808027,-87.8003344789122,2011
2011-09-07,41.98555588987679,-87.800862503866,2011
