date,latitude,longitude,species_ord,wnvpresent,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,total_sunlight,HZ,DZ,FG,FU,RA,MI,SN,SQ,GR,BR,TS,VC,FG+,BC,rel_humid,tavg_change,tavg_lag5,tavg_lag14,tavg_lag28,rel_humid_lag5,rel_humid_lag14,rel_humid_lag28,avgspeed_lag5,avgspeed_lag14,avgspeed_lag28,preciptotal_lag5,preciptotal_lag14,preciptotal_lag28,weekofyear
2007-05-29,41.907645,-87.760886,1.0,0,88,62,75,11,58,65,0,10,15660,69420,0.0,29.42,30.1,5.8,17,6.95,53760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62.73352554937074,3.0,65.2,64.35714285714286,63.42857142857143,59.22136731226857,40.69280515438298,38.88559704736118,7.51,9.682142857142859,10.200000000000001,0.15,0.06928571428571428,0.05535714285714286,22
2007-05-29,41.9216,-87.666455,1.0,0,88,62,75,11,58,65,0,10,15660,69420,0.0,29.42,30.1,5.8,17,6.95,53760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62.73352554937074,3.0,65.2,64.35714285714286,63.42857142857143,59.22136731226857,40.69280515438298,38.88559704736118,7.51,9.682142857142859,10.200000000000001,0.15,0.06928571428571428,0.05535714285714286,22
2007-05-29,41.921965,-87.632085,1.0,0,88,62,75,11,58,65,0,10,15660,69420,0.0,29.42,30.1,5.8,17,6.95,53760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62.73352554937074,3.0,65.2,64.35714285714286,63.42857142857143,59.22136731226857,40.69280515438298,38.88559704736118,7.51,9.682142857142859,10.200000000000001,0.15,0.06928571428571428,0.05535714285714286,22
2007-05-29,41.95469,-87.800991,1.0,0,88,62,75,11,58,65,0,10,15660,69420,0.0,29.42,30.1,5.8,17,6.95,53760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62.73352554937074,3.0,65.2,64.35714285714286,63.42857142857143,59.22136731226857,40.69280515438298,38.88559704736118,7.51,9.682142857142859,10.200000000000001,0.15,0.06928571428571428,0.05535714285714286,22
2007-05-29,41.974089,-87.824812,1.0,0,88,62,75,11,58,65,0,10,15660,69420,0.0,29.42,30.1,5.8,17,6.95,53760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62.73352554937074,3.0,65.2,64.35714285714286,63.42857142857143,59.22136731226857,40.69280515438298,38.88559704736118,7.51,9.682142857142859,10.200000000000001,0.15,0.06928571428571428,0.05535714285714286,22
2007-05-29,41.994991,-87.769279,1.0,0,88,62,75,11,58,65,0,10,15660,69420,0.0,29.42,30.1,5.8,17,6.95,53760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62.73352554937074,3.0,65.2,64.35714285714286,63.42857142857143,59.22136731226857,40.69280515438298,38.88559704736118,7.51,9.682142857142859,10.200000000000001,0.15,0.06928571428571428,0.05535714285714286,22
2007-06-05,41.662014,-87.724608,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.731922,-87.677512,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.867108,-87.654224,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.9216,-87.666455,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.95469,-87.800991,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.662014,-87.724608,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.682587,-87.707973,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.720848,-87.666014,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.725517,-87.614258,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.731922,-87.677512,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.801498,-87.763416,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.867108,-87.654224,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.868077,-87.666901,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.869216,-87.627561,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.916265,-87.800515,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.919343,-87.694259,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.9216,-87.666455,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.948167,-87.730698,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.953067,-87.776792,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.95469,-87.800991,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.958271,-87.702575,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.961743,-87.76007,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.974089,-87.824812,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.994469,-87.667736,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.999129,-87.795585,2.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.662014,-87.724608,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.682587,-87.707973,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.688324,-87.676709,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.723195,-87.64997,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.731922,-87.677512,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.732984,-87.649642,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.846075,-87.716277,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.867108,-87.654224,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.868077,-87.666901,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.878114,-87.629798,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.891118,-87.654491,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.896282,-87.655232,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.906638,-87.701431,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.907645,-87.760886,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
2007-06-05,41.916265,-87.800515,1.0,0,63,49,56,-8,47,51,8,0,15420,69780,0.34,29.13,29.78,5.7,4,7.85,54360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,63.77222146831322,-19.0,67.8,69.14285714285714,65.82142857142857,73.13896444579184,62.864592128976014,48.415452739771595,7.720000000000001,8.842857142857143,9.473214285714283,0.21400000000000002,0.15071428571428572,0.10285714285714287,23
