index,rfc2_proba
779,0.01728013537539278
780,0.012717721470180462
781,0.012717721470180462
782,0.012717721470180462
783,0.012717721470180462
784,0.012717721470180462
785,0.01728013537539278
786,0.014455801663065227
787,0.01728013537539278
788,0.012717721470180462
789,0.012717721470180462
790,0.012717721470180462
791,0.012717721470180462
792,0.012717721470180462
793,0.01728013537539278
794,0.014455801663065227
795,0.01728013537539278
796,0.012717721470180462
797,0.012717721470180462
798,0.012717721470180462
799,0.012717721470180462
800,0.012717721470180462
801,0.01728013537539278
802,0.014455801663065227
803,0.01728013537539278
804,0.012717721470180462
805,0.012717721470180462
806,0.012717721470180462
807,0.012717721470180462
808,0.012717721470180462
809,0.01728013537539278
810,0.014455801663065227
811,0.01728013537539278
812,0.012717721470180462
813,0.012717721470180462
814,0.012717721470180462
815,0.012717721470180462
816,0.012717721470180462
817,0.01728013537539278
818,0.014455801663065227
819,0.01728013537539278
820,0.012717721470180462
821,0.012717721470180462
822,0.012717721470180462
823,0.012717721470180462
824,0.012717721470180462
825,0.01728013537539278
826,0.014455801663065227
827,0.01728013537539278
828,0.012717721470180462
829,0.012717721470180462
830,0.012717721470180462
831,0.012717721470180462
832,0.012717721470180462
833,0.01728013537539278
834,0.014455801663065227
835,0.01728013537539278
836,0.012717721470180462
837,0.012717721470180462
838,0.012717721470180462
839,0.012717721470180462
840,0.012717721470180462
841,0.01728013537539278
842,0.014455801663065227
843,0.01728013537539278
844,0.012717721470180462
845,0.012717721470180462
846,0.012717721470180462
847,0.012717721470180462
848,0.012717721470180462
849,0.01728013537539278
850,0.014455801663065227
851,0.01728013537539278
852,0.012717721470180462
853,0.012717721470180462
854,0.012717721470180462
855,0.012717721470180462
856,0.012717721470180462
857,0.01728013537539278
858,0.014455801663065227
859,0.01728013537539278
860,0.012717721470180462
861,0.012717721470180462
862,0.012717721470180462
863,0.012717721470180462
864,0.012717721470180462
865,0.01728013537539278
866,0.014455801663065227
867,0.01728013537539278
868,0.012717721470180462
869,0.012717721470180462
870,0.012717721470180462
871,0.012717721470180462
872,0.012717721470180462
873,0.01728013537539278
874,0.014455801663065227
875,0.01728013537539278
876,0.012717721470180462
877,0.012717721470180462
878,0.012717721470180462
879,0.012717721470180462
880,0.012717721470180462
881,0.01728013537539278
882,0.014455801663065227
883,0.01728013537539278
884,0.012717721470180462
885,0.012717721470180462
886,0.012717721470180462
887,0.012717721470180462
888,0.012717721470180462
889,0.01728013537539278
890,0.014455801663065227
891,0.01728013537539278
892,0.012717721470180462
893,0.012717721470180462
894,0.012717721470180462
895,0.012717721470180462
896,0.012717721470180462
897,0.014847137410021156
898,0.014455801663065227
899,0.014847137410021156
900,0.012717721470180462
901,0.012717721470180462
902,0.012717721470180462
903,0.012717721470180462
904,0.012717721470180462
905,0.01728013537539278
906,0.014455801663065227
907,0.01728013537539278
908,0.012717721470180462
909,0.012717721470180462
910,0.012717721470180462
911,0.012717721470180462
912,0.012717721470180462
913,0.01728013537539278
914,0.014455801663065227
915,0.01728013537539278
916,0.012717721470180462
917,0.012717721470180462
918,0.012717721470180462
919,0.012717721470180462
920,0.012717721470180462
921,0.01728013537539278
922,0.014455801663065227
923,0.01728013537539278
924,0.012717721470180462
925,0.012717721470180462
926,0.012717721470180462
927,0.012717721470180462
928,0.012717721470180462
929,0.014847137410021156
930,0.014455801663065227
931,0.014847137410021156
932,0.012717721470180462
933,0.012717721470180462
934,0.012717721470180462
935,0.012717721470180462
936,0.012717721470180462
937,0.014847137410021156
938,0.014455801663065227
939,0.014847137410021156
940,0.012717721470180462
941,0.012717721470180462
942,0.012717721470180462
943,0.012717721470180462
944,0.012717721470180462
945,0.014847137410021156
946,0.014455801663065227
947,0.014847137410021156
948,0.012717721470180462
949,0.012717721470180462
950,0.012717721470180462
951,0.012717721470180462
952,0.012717721470180462
953,0.01728013537539278
954,0.014455801663065227
955,0.01728013537539278
956,0.012717721470180462
957,0.012717721470180462
958,0.012717721470180462
959,0.012717721470180462
960,0.012717721470180462
961,0.01728013537539278
962,0.014455801663065227
963,0.01728013537539278
964,0.012717721470180462
965,0.012717721470180462
966,0.012717721470180462
967,0.012717721470180462
968,0.012717721470180462
969,0.01728013537539278
970,0.014455801663065227
971,0.01728013537539278
972,0.012717721470180462
973,0.012717721470180462
974,0.012717721470180462
975,0.012717721470180462
976,0.012717721470180462
977,0.01728013537539278
978,0.014455801663065227
979,0.01728013537539278
980,0.012717721470180462
981,0.012717721470180462
982,0.012717721470180462
983,0.012717721470180462
984,0.012717721470180462
985,0.01728013537539278
986,0.014455801663065227
987,0.01728013537539278
988,0.012717721470180462
989,0.012717721470180462
990,0.012717721470180462
991,0.012717721470180462
992,0.012717721470180462
993,0.01728013537539278
994,0.014455801663065227
995,0.01728013537539278
996,0.012717721470180462
997,0.012717721470180462
998,0.012717721470180462
999,0.012717721470180462
1000,0.012717721470180462
1001,0.014847137410021156
1002,0.014455801663065227
1003,0.014847137410021156
1004,0.012717721470180462
1005,0.012717721470180462
1006,0.012717721470180462
1007,0.012717721470180462
1008,0.012717721470180462
1009,0.014847137410021156
1010,0.014455801663065227
1011,0.014847137410021156
1012,0.012717721470180462
1013,0.012717721470180462
1014,0.012717721470180462
1015,0.012717721470180462
1016,0.012717721470180462
1017,0.014847137410021156
1018,0.014455801663065227
1019,0.014847137410021156
1020,0.012717721470180462
1021,0.012717721470180462
1022,0.012717721470180462
1023,0.012717721470180462
1024,0.012717721470180462
1025,0.014847137410021156
1026,0.014455801663065227
1027,0.014847137410021156
1028,0.012717721470180462
1029,0.012717721470180462
1030,0.012717721470180462
1031,0.012717721470180462
1032,0.012717721470180462
1033,0.014847137410021156
1034,0.014455801663065227
1035,0.014847137410021156
1036,0.012717721470180462
1037,0.012717721470180462
1038,0.012717721470180462
1039,0.012717721470180462
1040,0.012717721470180462
1041,0.01728013537539278
1042,0.014455801663065227
1043,0.01728013537539278
1044,0.012717721470180462
1045,0.012717721470180462
1046,0.012717721470180462
1047,0.012717721470180462
1048,0.012717721470180462
1049,0.01728013537539278
1050,0.014455801663065227
1051,0.01728013537539278
1052,0.012717721470180462
1053,0.012717721470180462
1054,0.012717721470180462
1055,0.012717721470180462
1056,0.012717721470180462
1057,0.014847137410021156
1058,0.014455801663065227
1059,0.014847137410021156
1060,0.012717721470180462
1061,0.012717721470180462
1062,0.012717721470180462
1063,0.012717721470180462
1064,0.012717721470180462
1065,0.01728013537539278
1066,0.014455801663065227
1067,0.01728013537539278
1068,0.012717721470180462
1069,0.012717721470180462
1070,0.012717721470180462
1071,0.012717721470180462
1072,0.012717721470180462
1073,0.01728013537539278
1074,0.014455801663065227
1075,0.01728013537539278
1076,0.012717721470180462
1077,0.012717721470180462
1078,0.012717721470180462
1079,0.012717721470180462
1080,0.012717721470180462
1081,0.014847137410021156
1082,0.014455801663065227
1083,0.014847137410021156
1084,0.012717721470180462
1085,0.012717721470180462
1086,0.012717721470180462
1087,0.012717721470180462
1088,0.012717721470180462
1089,0.014847137410021156
1090,0.014455801663065227
1091,0.014847137410021156
1092,0.012717721470180462
1093,0.012717721470180462
1094,0.012717721470180462
1095,0.012717721470180462
1096,0.012717721470180462
1097,0.01728013537539278
1098,0.014455801663065227
1099,0.01728013537539278
1100,0.012717721470180462
1101,0.012717721470180462
1102,0.012717721470180462
1103,0.012717721470180462
1104,0.012717721470180462
1105,0.014847137410021156
1106,0.014455801663065227
1107,0.014847137410021156
1108,0.012717721470180462
1109,0.012717721470180462
1110,0.012717721470180462
1111,0.012717721470180462
1112,0.012717721470180462
1113,0.014847137410021156
1114,0.014455801663065227
1115,0.014847137410021156
1116,0.012717721470180462
1117,0.012717721470180462
1118,0.012717721470180462
1119,0.012717721470180462
1120,0.012717721470180462
1121,0.014847137410021156
1122,0.014455801663065227
1123,0.014847137410021156
1124,0.012717721470180462
1125,0.012717721470180462
1126,0.012717721470180462
1127,0.012717721470180462
1128,0.012717721470180462
1129,0.014847137410021156
1130,0.014455801663065227
1131,0.014847137410021156
1132,0.012717721470180462
1133,0.012717721470180462
1134,0.012717721470180462
1135,0.012717721470180462
1136,0.012717721470180462
1137,0.014847137410021156
1138,0.014455801663065227
1139,0.014847137410021156
1140,0.012717721470180462
1141,0.012717721470180462
1142,0.012717721470180462
1143,0.012717721470180462
1144,0.012717721470180462
1145,0.014847137410021156
1146,0.014455801663065227
1147,0.014847137410021156
1148,0.012717721470180462
1149,0.012717721470180462
1150,0.012717721470180462
1151,0.012717721470180462
1152,0.012717721470180462
1153,0.01728013537539278
1154,0.014455801663065227
1155,0.01728013537539278
1156,0.012717721470180462
1157,0.012717721470180462
1158,0.012717721470180462
1159,0.012717721470180462
1160,0.012717721470180462
1161,0.014847137410021156
1162,0.014455801663065227
1163,0.014847137410021156
1164,0.012717721470180462
1165,0.012717721470180462
1166,0.012717721470180462
1167,0.012717721470180462
1168,0.012717721470180462
1169,0.01728013537539278
1170,0.014455801663065227
1171,0.01728013537539278
1172,0.012717721470180462
1173,0.012717721470180462
1174,0.012717721470180462
1175,0.012717721470180462
1176,0.012717721470180462
1177,0.01728013537539278
1178,0.014455801663065227
1179,0.01728013537539278
1180,0.012717721470180462
1181,0.012717721470180462
1182,0.012717721470180462
1183,0.012717721470180462
1184,0.012717721470180462
1185,0.01728013537539278
1186,0.014455801663065227
1187,0.01728013537539278
1188,0.012717721470180462
1189,0.012717721470180462
1190,0.012717721470180462
1191,0.012717721470180462
1192,0.012717721470180462
1193,0.01728013537539278
1194,0.014455801663065227
1195,0.01728013537539278
1196,0.012717721470180462
1197,0.012717721470180462
1198,0.012717721470180462
1199,0.012717721470180462
1200,0.012717721470180462
1201,0.014847137410021156
1202,0.014455801663065227
1203,0.014847137410021156
1204,0.012717721470180462
1205,0.012717721470180462
1206,0.012717721470180462
1207,0.012717721470180462
1208,0.012717721470180462
1209,0.03228582467728443
1210,0.023868359701113256
1211,0.03228582467728443
1212,0.020564518633349283
1213,0.020564518633349283
1214,0.020564518633349283
1215,0.020564518633349283
1216,0.020564518633349283
1217,0.03228582467728443
1218,0.023868359701113256
1219,0.03228582467728443
1220,0.020564518633349283
1221,0.020564518633349283
1222,0.020564518633349283
1223,0.020564518633349283
1224,0.020564518633349283
1225,0.03228582467728443
1226,0.023868359701113256
1227,0.03228582467728443
1228,0.020564518633349283
1229,0.020564518633349283
1230,0.020564518633349283
1231,0.020564518633349283
1232,0.020564518633349283
1233,0.027219077104468897
1234,0.023868359701113256
1235,0.027219077104468897
1236,0.020564518633349283
1237,0.020564518633349283
1238,0.020564518633349283
1239,0.020564518633349283
1240,0.020564518633349283
1241,0.027219077104468897
1242,0.023868359701113256
1243,0.027219077104468897
1244,0.020564518633349283
1245,0.020564518633349283
1246,0.020564518633349283
1247,0.020564518633349283
1248,0.020564518633349283
