index,rfc_proba
94,0.014577380265073023
95,0.014577380265073023
96,0.014577380265073023
97,0.022864876127426322
98,0.014758632291510233
99,0.022864876127426322
100,0.014577380265073023
101,0.014577380265073023
102,0.014577380265073023
103,0.014577380265073023
104,0.014577380265073023
105,0.022864876127426322
106,0.014758632291510233
107,0.022864876127426322
108,0.014577380265073023
109,0.014577380265073023
110,0.014577380265073023
111,0.014577380265073023
112,0.014577380265073023
113,0.022943667985600977
114,0.01483438986726781
115,0.022943667985600977
116,0.014332212302263569
117,0.014332212302263569
118,0.014332212302263569
119,0.014332212302263569
120,0.014332212302263569
121,0.022943667985600977
122,0.014758632291510233
123,0.022943667985600977
124,0.014577380265073023
125,0.014577380265073023
126,0.014577380265073023
127,0.014577380265073023
128,0.014577380265073023
129,0.022943667985600977
130,0.014758632291510233
131,0.022943667985600977
132,0.014577380265073023
133,0.014577380265073023
134,0.014577380265073023
135,0.014577380265073023
136,0.014577380265073023
137,0.022864876127426322
138,0.01471167915557518
139,0.022864876127426322
140,0.014577380265073023
141,0.014577380265073023
142,0.014577380265073023
143,0.014577380265073023
144,0.014577380265073023
145,0.022943667985600977
146,0.01483438986726781
147,0.022943667985600977
148,0.014332212302263569
149,0.014332212302263569
150,0.014332212302263569
151,0.014332212302263569
152,0.014332212302263569
153,0.022943667985600977
154,0.01483438986726781
155,0.022943667985600977
156,0.014577380265073023
157,0.014577380265073023
158,0.014577380265073023
159,0.014577380265073023
160,0.014577380265073023
161,0.022943667985600977
162,0.01483438986726781
163,0.022943667985600977
164,0.014332212302263569
165,0.014332212302263569
166,0.014332212302263569
167,0.014332212302263569
168,0.014332212302263569
169,0.022943667985600977
170,0.014758632291510233
171,0.022943667985600977
172,0.014577380265073023
173,0.014577380265073023
174,0.014577380265073023
175,0.014577380265073023
176,0.014577380265073023
177,0.022943667985600977
178,0.014758632291510233
179,0.022943667985600977
180,0.014577380265073023
181,0.014577380265073023
182,0.014577380265073023
183,0.014577380265073023
184,0.014577380265073023
185,0.022943667985600977
186,0.014758632291510233
187,0.022943667985600977
188,0.014577380265073023
189,0.014577380265073023
190,0.014577380265073023
191,0.014577380265073023
192,0.014577380265073023
193,0.022864876127426322
194,0.014758632291510233
195,0.022864876127426322
196,0.014577380265073023
197,0.014577380265073023
198,0.014577380265073023
199,0.014577380265073023
200,0.014577380265073023
201,0.022943667985600977
202,0.014758632291510233
203,0.022943667985600977
204,0.014577380265073023
205,0.014577380265073023
206,0.014577380265073023
207,0.014577380265073023
208,0.014577380265073023
209,0.022864876127426322
210,0.01471167915557518
211,0.022864876127426322
212,0.014577380265073023
213,0.014577380265073023
214,0.014577380265073023
215,0.014577380265073023
216,0.014577380265073023
217,0.029531542794092994
218,0.014758632291510233
219,0.029531542794092994
220,0.014577380265073023
221,0.014577380265073023
222,0.014577380265073023
223,0.014577380265073023
224,0.014577380265073023
225,0.022864876127426322
226,0.014758632291510233
227,0.022864876127426322
228,0.014577380265073023
229,0.014577380265073023
230,0.014577380265073023
231,0.014577380265073023
232,0.014577380265073023
233,0.022864876127426322
234,0.01471167915557518
235,0.022864876127426322
236,0.014577380265073023
237,0.014577380265073023
238,0.014577380265073023
239,0.014577380265073023
240,0.014577380265073023
241,0.022943667985600977
242,0.014758632291510233
243,0.022943667985600977
244,0.014577380265073023
245,0.014577380265073023
246,0.014577380265073023
247,0.014577380265073023
248,0.014577380265073023
249,0.022943667985600977
250,0.014758632291510233
251,0.022943667985600977
252,0.014577380265073023
253,0.014577380265073023
254,0.014577380265073023
255,0.014577380265073023
256,0.014577380265073023
257,0.022864876127426322
258,0.014758632291510233
259,0.022864876127426322
260,0.014577380265073023
261,0.014577380265073023
262,0.014577380265073023
263,0.014577380265073023
264,0.014577380265073023
265,0.022943667985600977
266,0.014758632291510233
267,0.022943667985600977
268,0.014577380265073023
269,0.014577380265073023
270,0.014577380265073023
271,0.014577380265073023
272,0.014577380265073023
273,0.022943667985600977
274,0.014758632291510233
275,0.022943667985600977
276,0.014577380265073023
277,0.014577380265073023
278,0.014577380265073023
279,0.014577380265073023
280,0.014577380265073023
281,0.022943667985600977
282,0.014758632291510233
283,0.022943667985600977
284,0.014577380265073023
285,0.014577380265073023
286,0.014577380265073023
287,0.014577380265073023
288,0.014577380265073023
289,0.022943667985600977
290,0.014758632291510233
291,0.022943667985600977
292,0.014577380265073023
293,0.014577380265073023
294,0.014577380265073023
295,0.014577380265073023
296,0.014577380265073023
297,0.022943667985600977
298,0.014758632291510233
299,0.022943667985600977
300,0.014577380265073023
301,0.014577380265073023
302,0.014577380265073023
303,0.014577380265073023
304,0.014577380265073023
305,0.022864876127426322
306,0.014758632291510233
307,0.022864876127426322
308,0.014577380265073023
309,0.014577380265073023
310,0.014577380265073023
311,0.014577380265073023
312,0.014577380265073023
313,0.022943667985600977
314,0.014758632291510233
315,0.022943667985600977
316,0.014577380265073023
317,0.014577380265073023
318,0.014577380265073023
319,0.014577380265073023
320,0.014577380265073023
321,0.022864876127426322
322,0.01471167915557518
323,0.022864876127426322
324,0.014577380265073023
325,0.014577380265073023
326,0.014577380265073023
327,0.014577380265073023
328,0.014577380265073023
329,0.022864876127426322
330,0.01471167915557518
331,0.022864876127426322
332,0.014577380265073023
333,0.014577380265073023
334,0.014577380265073023
335,0.014577380265073023
336,0.014577380265073023
337,0.022943667985600977
338,0.014758632291510233
339,0.022943667985600977
340,0.014577380265073023
341,0.014577380265073023
342,0.014577380265073023
343,0.014577380265073023
344,0.014577380265073023
345,0.022943667985600977
346,0.014758632291510233
347,0.022943667985600977
348,0.014577380265073023
349,0.014577380265073023
350,0.014577380265073023
351,0.014577380265073023
352,0.014577380265073023
353,0.022943667985600977
354,0.014758632291510233
355,0.022943667985600977
356,0.014577380265073023
357,0.014577380265073023
358,0.014577380265073023
359,0.014577380265073023
360,0.014577380265073023
361,0.022943667985600977
362,0.014758632291510233
363,0.022943667985600977
364,0.014577380265073023
365,0.014577380265073023
366,0.014577380265073023
367,0.014577380265073023
368,0.014577380265073023
369,0.022943667985600977
370,0.01483438986726781
371,0.022943667985600977
372,0.014332212302263569
373,0.014332212302263569
374,0.014332212302263569
375,0.014332212302263569
376,0.014332212302263569
377,0.022943667985600977
378,0.01483438986726781
379,0.022943667985600977
380,0.014332212302263569
381,0.014332212302263569
382,0.014332212302263569
383,0.014332212302263569
384,0.014332212302263569
385,0.022943667985600977
386,0.01483438986726781
387,0.022943667985600977
388,0.014577380265073023
389,0.014577380265073023
390,0.014577380265073023
391,0.014577380265073023
392,0.014577380265073023
393,0.022864876127426322
394,0.014758632291510233
395,0.022864876127426322
396,0.014577380265073023
397,0.014577380265073023
398,0.014577380265073023
399,0.014577380265073023
400,0.014577380265073023
401,0.022943667985600977
402,0.014758632291510233
403,0.022943667985600977
404,0.014577380265073023
405,0.014577380265073023
406,0.014577380265073023
407,0.014577380265073023
408,0.014577380265073023
409,0.022864876127426322
410,0.014758632291510233
411,0.022864876127426322
412,0.014577380265073023
413,0.014577380265073023
414,0.014577380265073023
415,0.014577380265073023
416,0.014577380265073023
417,0.029531542794092994
418,0.014758632291510233
419,0.029531542794092994
420,0.014577380265073023
421,0.014577380265073023
422,0.014577380265073023
423,0.014577380265073023
424,0.014577380265073023
425,0.022864876127426322
426,0.014758632291510233
427,0.022864876127426322
428,0.014577380265073023
429,0.014577380265073023
430,0.014577380265073023
431,0.014577380265073023
432,0.014577380265073023
433,0.022864876127426322
434,0.014758632291510233
435,0.022864876127426322
436,0.014577380265073023
437,0.014577380265073023
438,0.014577380265073023
439,0.014577380265073023
440,0.014577380265073023
441,0.022864876127426322
442,0.01471167915557518
443,0.022864876127426322
444,0.014577380265073023
445,0.014577380265073023
446,0.014577380265073023
447,0.014577380265073023
448,0.014577380265073023
449,0.022864876127426322
450,0.014758632291510233
451,0.022864876127426322
452,0.014577380265073023
453,0.014577380265073023
454,0.014577380265073023
455,0.014577380265073023
456,0.014577380265073023
457,0.022864876127426322
458,0.014758632291510233
459,0.022864876127426322
460,0.014577380265073023
461,0.014577380265073023
462,0.014577380265073023
463,0.014577380265073023
464,0.014577380265073023
465,0.022943667985600977
466,0.014758632291510233
467,0.022943667985600977
468,0.014577380265073023
469,0.014577380265073023
470,0.014577380265073023
471,0.014577380265073023
472,0.014577380265073023
473,0.022943667985600977
474,0.014758632291510233
475,0.022943667985600977
476,0.014577380265073023
477,0.014577380265073023
478,0.014577380265073023
479,0.014577380265073023
480,0.014577380265073023
481,0.022943667985600977
482,0.01483438986726781
483,0.022943667985600977
484,0.014577380265073023
485,0.014577380265073023
486,0.014577380265073023
487,0.014577380265073023
488,0.014577380265073023
489,0.022943667985600977
490,0.014758632291510233
491,0.022943667985600977
492,0.014577380265073023
493,0.014577380265073023
494,0.014577380265073023
495,0.014577380265073023
496,0.014577380265073023
497,0.022943667985600977
498,0.014758632291510233
499,0.022943667985600977
500,0.014577380265073023
501,0.014577380265073023
502,0.014577380265073023
503,0.014577380265073023
504,0.014577380265073023
505,0.022864876127426322
506,0.01471167915557518
507,0.022864876127426322
508,0.014577380265073023
509,0.014577380265073023
510,0.014577380265073023
511,0.014577380265073023
512,0.014577380265073023
513,0.022943667985600977
514,0.014758632291510233
515,0.022943667985600977
516,0.014577380265073023
517,0.014577380265073023
518,0.014577380265073023
519,0.014577380265073023
520,0.014577380265073023
521,0.022943667985600977
522,0.014758632291510233
523,0.022943667985600977
524,0.014577380265073023
525,0.014577380265073023
526,0.014577380265073023
527,0.014577380265073023
528,0.014577380265073023
529,0.022943667985600977
530,0.014758632291510233
531,0.022943667985600977
532,0.014577380265073023
533,0.014577380265073023
534,0.014577380265073023
535,0.014577380265073023
536,0.014577380265073023
537,0.022943667985600977
538,0.014758632291510233
539,0.022943667985600977
540,0.014577380265073023
541,0.014577380265073023
542,0.014577380265073023
543,0.014577380265073023
544,0.014577380265073023
545,0.022943667985600977
546,0.014758632291510233
547,0.022943667985600977
548,0.014577380265073023
549,0.014577380265073023
550,0.014577380265073023
551,0.014577380265073023
552,0.014577380265073023
553,0.022864876127426322
554,0.014758632291510233
555,0.022864876127426322
556,0.014577380265073023
557,0.014577380265073023
558,0.014577380265073023
559,0.014577380265073023
560,0.014577380265073023
561,0.022943667985600977
562,0.014758632291510233
563,0.022943667985600977
564,0.014577380265073023
565,0.014577380265073023
566,0.014577380265073023
567,0.014577380265073023
568,0.014577380265073023
569,0.022864876127426322
570,0.014758632291510233
571,0.022864876127426322
572,0.014577380265073023
573,0.014577380265073023
574,0.014577380265073023
575,0.014577380265073023
576,0.014577380265073023
577,0.022864876127426322
578,0.014758632291510233
579,0.022864876127426322
580,0.014577380265073023
581,0.014577380265073023
582,0.014577380265073023
583,0.014577380265073023
584,0.014577380265073023
585,0.022943667985600977
586,0.014758632291510233
587,0.022943667985600977
588,0.014577380265073023
589,0.014577380265073023
590,0.014577380265073023
591,0.014577380265073023
592,0.014577380265073023
593,0.022864876127426322
594,0.014758632291510233
595,0.022864876127426322
596,0.014577380265073023
597,0.014577380265073023
598,0.014577380265073023
599,0.014577380265073023
600,0.014577380265073023
601,0.022864876127426322
602,0.014758632291510233
603,0.022864876127426322
604,0.014577380265073023
605,0.014577380265073023
606,0.014577380265073023
607,0.014577380265073023
608,0.014577380265073023
609,0.022864876127426322
610,0.014758632291510233
611,0.022864876127426322
612,0.014577380265073023
613,0.014577380265073023
614,0.014577380265073023
615,0.014577380265073023
616,0.014577380265073023
617,0.022864876127426322
618,0.014758632291510233
619,0.022864876127426322
620,0.014577380265073023
621,0.014577380265073023
622,0.014577380265073023
623,0.014577380265073023
624,0.014577380265073023
625,0.022864876127426322
626,0.014758632291510233
627,0.022864876127426322
628,0.014577380265073023
629,0.014577380265073023
630,0.014577380265073023
631,0.014577380265073023
632,0.014577380265073023
633,0.022864876127426322
634,0.014758632291510233
635,0.022864876127426322
636,0.014577380265073023
637,0.014577380265073023
638,0.014577380265073023
639,0.014577380265073023
640,0.014577380265073023
641,0.022864876127426322
642,0.014758632291510233
643,0.022864876127426322
644,0.014577380265073023
645,0.014577380265073023
646,0.014577380265073023
647,0.014577380265073023
648,0.014577380265073023
649,0.022864876127426322
650,0.014758632291510233
651,0.022864876127426322
652,0.014577380265073023
653,0.014577380265073023
654,0.014577380265073023
655,0.014577380265073023
656,0.014577380265073023
657,0.022864876127426322
658,0.014758632291510233
659,0.022864876127426322
660,0.014577380265073023
661,0.014577380265073023
662,0.014577380265073023
663,0.014577380265073023
664,0.014577380265073023
665,0.022864876127426322
666,0.014758632291510233
667,0.022864876127426322
668,0.014577380265073023
669,0.014577380265073023
670,0.014577380265073023
671,0.014577380265073023
672,0.014577380265073023
673,0.022864876127426322
674,0.014758632291510233
675,0.022864876127426322
676,0.014577380265073023
677,0.014577380265073023
678,0.014577380265073023
679,0.014577380265073023
680,0.014577380265073023
681,0.022864876127426322
682,0.014758632291510233
683,0.022864876127426322
684,0.014577380265073023
685,0.014577380265073023
686,0.014577380265073023
687,0.014577380265073023
688,0.014577380265073023
689,0.022864876127426322
690,0.014758632291510233
691,0.022864876127426322
692,0.014577380265073023
693,0.014577380265073023
694,0.014577380265073023
695,0.014577380265073023
696,0.014577380265073023
697,0.022864876127426322
698,0.014758632291510233
699,0.022864876127426322
700,0.014577380265073023
701,0.014577380265073023
702,0.014577380265073023
703,0.014577380265073023
704,0.014577380265073023
705,0.022864876127426322
706,0.01471167915557518
707,0.022864876127426322
708,0.014577380265073023
709,0.014577380265073023
710,0.014577380265073023
711,0.014577380265073023
712,0.014577380265073023
713,0.022864876127426322
714,0.01471167915557518
715,0.022864876127426322
716,0.014577380265073023
717,0.014577380265073023
718,0.014577380265073023
719,0.014577380265073023
720,0.014577380265073023
721,0.022864876127426322
722,0.014758632291510233
723,0.022864876127426322
724,0.014577380265073023
725,0.014577380265073023
726,0.014577380265073023
727,0.014577380265073023
728,0.014577380265073023
729,0.022864876127426322
730,0.014758632291510233
731,0.022864876127426322
732,0.014577380265073023
733,0.014577380265073023
734,0.014577380265073023
735,0.014577380265073023
736,0.014577380265073023
737,0.022864876127426322
738,0.01471167915557518
739,0.022864876127426322
740,0.014577380265073023
741,0.014577380265073023
742,0.014577380265073023
743,0.014577380265073023
744,0.014577380265073023
745,0.029531542794092994
746,0.014758632291510233
747,0.029531542794092994
748,0.014577380265073023
749,0.014577380265073023
750,0.014577380265073023
751,0.014577380265073023
752,0.014577380265073023
753,0.029531542794092994
754,0.014758632291510233
755,0.029531542794092994
756,0.014577380265073023
757,0.014577380265073023
758,0.014577380265073023
759,0.014577380265073023
760,0.014577380265073023
761,0.029531542794092994
762,0.014758632291510233
763,0.029531542794092994
764,0.014577380265073023
765,0.014577380265073023
766,0.014577380265073023
767,0.014577380265073023
768,0.014577380265073023
769,0.022864876127426322
770,0.01471167915557518
771,0.022864876127426322
772,0.014577380265073023
773,0.014577380265073023
774,0.014577380265073023
775,0.014577380265073023
776,0.014577380265073023
777,0.022864876127426322
778,0.01471167915557518
779,0.022864876127426322
780,0.014577380265073023
781,0.014577380265073023
782,0.014577380265073023
783,0.014577380265073023
784,0.014577380265073023
785,0.022864876127426322
786,0.01471167915557518
787,0.022864876127426322
788,0.014577380265073023
789,0.014577380265073023
790,0.014577380265073023
791,0.014577380265073023
792,0.014577380265073023
793,0.022864876127426322
794,0.01471167915557518
795,0.022864876127426322
796,0.014577380265073023
797,0.014577380265073023
798,0.014577380265073023
799,0.014577380265073023
800,0.014577380265073023
801,0.022864876127426322
802,0.01471167915557518
803,0.022864876127426322
804,0.014577380265073023
805,0.014577380265073023
806,0.014577380265073023
807,0.014577380265073023
808,0.014577380265073023
809,0.022864876127426322
810,0.01471167915557518
811,0.022864876127426322
812,0.014577380265073023
813,0.014577380265073023
814,0.014577380265073023
815,0.014577380265073023
816,0.014577380265073023
817,0.022864876127426322
818,0.01471167915557518
819,0.022864876127426322
820,0.014577380265073023
821,0.014577380265073023
822,0.014577380265073023
823,0.014577380265073023
824,0.014577380265073023
825,0.022864876127426322
826,0.01471167915557518
827,0.022864876127426322
828,0.014577380265073023
829,0.014577380265073023
830,0.014577380265073023
831,0.014577380265073023
832,0.014577380265073023
833,0.022864876127426322
834,0.01471167915557518
835,0.022864876127426322
836,0.014577380265073023
837,0.014577380265073023
838,0.014577380265073023
839,0.014577380265073023
840,0.014577380265073023
841,0.022864876127426322
842,0.014758632291510233
843,0.022864876127426322
844,0.014577380265073023
845,0.014577380265073023
846,0.014577380265073023
847,0.014577380265073023
848,0.014577380265073023
849,0.022864876127426322
850,0.014758632291510233
851,0.022864876127426322
852,0.014577380265073023
853,0.014577380265073023
854,0.014577380265073023
855,0.014577380265073023
856,0.014577380265073023
857,0.022864876127426322
858,0.01471167915557518
859,0.022864876127426322
860,0.014577380265073023
861,0.014577380265073023
862,0.014577380265073023
863,0.014577380265073023
864,0.014577380265073023
865,0.022864876127426322
866,0.01471167915557518
867,0.022864876127426322
868,0.014577380265073023
869,0.014577380265073023
870,0.014577380265073023
871,0.014577380265073023
872,0.014577380265073023
873,0.022864876127426322
874,0.01471167915557518
875,0.022864876127426322
876,0.014577380265073023
877,0.014577380265073023
878,0.014577380265073023
879,0.014577380265073023
880,0.014577380265073023
881,0.022864876127426322
882,0.01471167915557518
883,0.022864876127426322
884,0.014577380265073023
885,0.014577380265073023
886,0.014577380265073023
887,0.014577380265073023
888,0.014577380265073023
889,0.022864876127426322
890,0.01471167915557518
891,0.022864876127426322
892,0.014577380265073023
893,0.014577380265073023
894,0.014577380265073023
895,0.014577380265073023
896,0.014577380265073023
897,0.022943667985600977
898,0.014758632291510233
899,0.022943667985600977
900,0.014577380265073023
901,0.014577380265073023
902,0.014577380265073023
903,0.014577380265073023
904,0.014577380265073023
905,0.022864876127426322
906,0.014758632291510233
907,0.022864876127426322
908,0.014577380265073023
909,0.014577380265073023
910,0.014577380265073023
911,0.014577380265073023
912,0.014577380265073023
913,0.022864876127426322
914,0.014758632291510233
915,0.022864876127426322
916,0.014577380265073023
917,0.014577380265073023
918,0.014577380265073023
919,0.014577380265073023
920,0.014577380265073023
921,0.022864876127426322
922,0.01471167915557518
923,0.022864876127426322
924,0.014577380265073023
925,0.014577380265073023
926,0.014577380265073023
927,0.014577380265073023
928,0.014577380265073023
929,0.022943667985600977
930,0.01483438986726781
931,0.022943667985600977
932,0.014332212302263569
933,0.014332212302263569
934,0.014332212302263569
935,0.014332212302263569
936,0.014332212302263569
937,0.022943667985600977
938,0.01483438986726781
939,0.022943667985600977
940,0.014332212302263569
941,0.014332212302263569
942,0.014332212302263569
943,0.014332212302263569
944,0.014332212302263569
945,0.022943667985600977
946,0.01483438986726781
947,0.022943667985600977
948,0.014332212302263569
949,0.014332212302263569
950,0.014332212302263569
951,0.014332212302263569
952,0.014332212302263569
953,0.022864876127426322
954,0.01471167915557518
955,0.022864876127426322
956,0.014577380265073023
957,0.014577380265073023
958,0.014577380265073023
959,0.014577380265073023
960,0.014577380265073023
961,0.022864876127426322
962,0.014758632291510233
963,0.022864876127426322
964,0.014577380265073023
965,0.014577380265073023
966,0.014577380265073023
967,0.014577380265073023
968,0.014577380265073023
969,0.022864876127426322
970,0.01471167915557518
971,0.022864876127426322
972,0.014577380265073023
973,0.014577380265073023
974,0.014577380265073023
975,0.014577380265073023
976,0.014577380265073023
977,0.022864876127426322
978,0.01471167915557518
979,0.022864876127426322
980,0.014577380265073023
981,0.014577380265073023
982,0.014577380265073023
983,0.014577380265073023
984,0.014577380265073023
985,0.022864876127426322
986,0.01471167915557518
987,0.022864876127426322
988,0.014577380265073023
989,0.014577380265073023
990,0.014577380265073023
991,0.014577380265073023
992,0.014577380265073023
993,0.022864876127426322
994,0.01471167915557518
995,0.022864876127426322
996,0.014577380265073023
997,0.014577380265073023
998,0.014577380265073023
999,0.014577380265073023
1000,0.014577380265073023
1001,0.022943667985600977
1002,0.014758632291510233
1003,0.022943667985600977
1004,0.014577380265073023
1005,0.014577380265073023
1006,0.014577380265073023
1007,0.014577380265073023
1008,0.014577380265073023
1009,0.022943667985600977
1010,0.014758632291510233
1011,0.022943667985600977
1012,0.014577380265073023
1013,0.014577380265073023
1014,0.014577380265073023
1015,0.014577380265073023
1016,0.014577380265073023
1017,0.022943667985600977
1018,0.014758632291510233
1019,0.022943667985600977
1020,0.014577380265073023
1021,0.014577380265073023
1022,0.014577380265073023
1023,0.014577380265073023
1024,0.014577380265073023
1025,0.022943667985600977
1026,0.014758632291510233
1027,0.022943667985600977
1028,0.014577380265073023
1029,0.014577380265073023
1030,0.014577380265073023
1031,0.014577380265073023
1032,0.014577380265073023
1033,0.022943667985600977
1034,0.01483438986726781
1035,0.022943667985600977
1036,0.014577380265073023
1037,0.014577380265073023
1038,0.014577380265073023
1039,0.014577380265073023
1040,0.014577380265073023
1041,0.022864876127426322
1042,0.014758632291510233
1043,0.022864876127426322
1044,0.014577380265073023
1045,0.014577380265073023
1046,0.014577380265073023
1047,0.014577380265073023
1048,0.014577380265073023
1049,0.022864876127426322
1050,0.01471167915557518
1051,0.022864876127426322
1052,0.014577380265073023
1053,0.014577380265073023
1054,0.014577380265073023
1055,0.014577380265073023
1056,0.014577380265073023
1057,0.022943667985600977
1058,0.014758632291510233
1059,0.022943667985600977
1060,0.014577380265073023
1061,0.014577380265073023
1062,0.014577380265073023
1063,0.014577380265073023
1064,0.014577380265073023
1065,0.022864876127426322
1066,0.014758632291510233
1067,0.022864876127426322
1068,0.014577380265073023
1069,0.014577380265073023
1070,0.014577380265073023
1071,0.014577380265073023
1072,0.014577380265073023
1073,0.022864876127426322
1074,0.014758632291510233
1075,0.022864876127426322
1076,0.014577380265073023
1077,0.014577380265073023
1078,0.014577380265073023
1079,0.014577380265073023
1080,0.014577380265073023
1081,0.022943667985600977
1082,0.014758632291510233
1083,0.022943667985600977
1084,0.014577380265073023
1085,0.014577380265073023
1086,0.014577380265073023
1087,0.014577380265073023
1088,0.014577380265073023
1089,0.022943667985600977
1090,0.014758632291510233
1091,0.022943667985600977
1092,0.014577380265073023
1093,0.014577380265073023
1094,0.014577380265073023
1095,0.014577380265073023
1096,0.014577380265073023
1097,0.022864876127426322
1098,0.014758632291510233
1099,0.022864876127426322
1100,0.014577380265073023
1101,0.014577380265073023
1102,0.014577380265073023
1103,0.014577380265073023
1104,0.014577380265073023
1105,0.022943667985600977
1106,0.014758632291510233
1107,0.022943667985600977
1108,0.014577380265073023
1109,0.014577380265073023
1110,0.014577380265073023
1111,0.014577380265073023
1112,0.014577380265073023
1113,0.022943667985600977
1114,0.014758632291510233
1115,0.022943667985600977
1116,0.014577380265073023
1117,0.014577380265073023
1118,0.014577380265073023
1119,0.014577380265073023
1120,0.014577380265073023
1121,0.022943667985600977
1122,0.01483438986726781
1123,0.022943667985600977
1124,0.014577380265073023
1125,0.014577380265073023
1126,0.014577380265073023
1127,0.014577380265073023
1128,0.014577380265073023
1129,0.022943667985600977
1130,0.014758632291510233
1131,0.022943667985600977
1132,0.014577380265073023
1133,0.014577380265073023
1134,0.014577380265073023
1135,0.014577380265073023
1136,0.014577380265073023
1137,0.022943667985600977
1138,0.01483438986726781
1139,0.022943667985600977
1140,0.014332212302263569
1141,0.014332212302263569
1142,0.014332212302263569
1143,0.014332212302263569
1144,0.014332212302263569
1145,0.022943667985600977
1146,0.014758632291510233
1147,0.022943667985600977
1148,0.014577380265073023
1149,0.014577380265073023
1150,0.014577380265073023
1151,0.014577380265073023
1152,0.014577380265073023
1153,0.022864876127426322
1154,0.014758632291510233
1155,0.022864876127426322
1156,0.014577380265073023
1157,0.014577380265073023
1158,0.014577380265073023
1159,0.014577380265073023
1160,0.014577380265073023
1161,0.022943667985600977
1162,0.01483438986726781
1163,0.022943667985600977
1164,0.014577380265073023
1165,0.014577380265073023
1166,0.014577380265073023
1167,0.014577380265073023
1168,0.014577380265073023
1169,0.022864876127426322
1170,0.014758632291510233
1171,0.022864876127426322
1172,0.014577380265073023
1173,0.014577380265073023
1174,0.014577380265073023
1175,0.014577380265073023
1176,0.014577380265073023
1177,0.022864876127426322
1178,0.014758632291510233
1179,0.022864876127426322
1180,0.014577380265073023
1181,0.014577380265073023
1182,0.014577380265073023
1183,0.014577380265073023
1184,0.014577380265073023
1185,0.022864876127426322
1186,0.014758632291510233
1187,0.022864876127426322
1188,0.014577380265073023
1189,0.014577380265073023
1190,0.014577380265073023
1191,0.014577380265073023
1192,0.014577380265073023
1193,0.022864876127426322
1194,0.01471167915557518
1195,0.022864876127426322
1196,0.014577380265073023
1197,0.014577380265073023
1198,0.014577380265073023
1199,0.014577380265073023
1200,0.014577380265073023
1201,0.022943667985600977
1202,0.014758632291510233
1203,0.022943667985600977
1204,0.014577380265073023
1205,0.014577380265073023
1206,0.014577380265073023
1207,0.014577380265073023
1208,0.014577380265073023
1209,0.04022920077596102
1210,0.018758344036769615
1211,0.04022920077596102
1212,0.02923590827606005
1213,0.02923590827606005
1214,0.02923590827606005
1215,0.02923590827606005
1216,0.02923590827606005
1217,0.04022920077596102
1218,0.018758344036769615
1219,0.04022920077596102
1220,0.02923590827606005
1221,0.02923590827606005
1222,0.02923590827606005
1223,0.02923590827606005
1224,0.02923590827606005
1225,0.04022920077596102
1226,0.018758344036769615
1227,0.04022920077596102
1228,0.02923590827606005
1229,0.02923590827606005
1230,0.02923590827606005
1231,0.02923590827606005
1232,0.02923590827606005
1233,0.04022920077596102
1234,0.018758344036769615
1235,0.04022920077596102
1236,0.02923590827606005
1237,0.02923590827606005
1238,0.02923590827606005
1239,0.02923590827606005
1240,0.02923590827606005
1241,0.040100995647755905
1242,0.018758344036769615
1243,0.040100995647755905
1244,0.02923590827606005
1245,0.02923590827606005
1246,0.02923590827606005
1247,0.02923590827606005
1248,0.02923590827606005
