index,etc2_proba
243,0.04282668991347123
244,0.04144532354077144
245,0.04144532354077144
246,0.04144532354077144
247,0.04144532354077144
248,0.04144532354077144
249,0.04282668991347123
250,0.04089161655072905
251,0.04282668991347123
252,0.04144532354077144
253,0.04144532354077144
254,0.04144532354077144
255,0.04144532354077144
256,0.04144532354077144
257,0.04282668991347123
258,0.04091996122193086
259,0.04282668991347123
260,0.04144532354077144
261,0.04144532354077144
262,0.04144532354077144
263,0.04144532354077144
264,0.04144532354077144
265,0.04282668991347123
266,0.04089161655072905
267,0.04282668991347123
268,0.04144532354077144
269,0.04144532354077144
270,0.04144532354077144
271,0.04144532354077144
272,0.04144532354077144
273,0.04282668991347123
274,0.04089161655072905
275,0.04282668991347123
276,0.04144532354077144
277,0.04144532354077144
278,0.04144532354077144
279,0.04144532354077144
280,0.04144532354077144
281,0.04282668991347123
282,0.04089161655072905
283,0.04282668991347123
284,0.04144532354077144
285,0.04144532354077144
286,0.04144532354077144
287,0.04144532354077144
288,0.04144532354077144
289,0.04282668991347123
290,0.04089161655072905
291,0.04282668991347123
292,0.04144532354077144
293,0.04144532354077144
294,0.04144532354077144
295,0.04144532354077144
296,0.04144532354077144
297,0.04282668991347123
298,0.04089161655072905
299,0.04282668991347123
300,0.04144532354077144
301,0.04144532354077144
302,0.04144532354077144
303,0.04144532354077144
304,0.04144532354077144
305,0.04282668991347123
306,0.04091996122193086
307,0.04282668991347123
308,0.04144532354077144
309,0.04144532354077144
310,0.04144532354077144
311,0.04144532354077144
312,0.04144532354077144
313,0.04282668991347123
314,0.04089161655072905
315,0.04282668991347123
316,0.04144532354077144
317,0.04144532354077144
318,0.04144532354077144
319,0.04144532354077144
320,0.04144532354077144
321,0.04282668991347123
322,0.04091996122193086
323,0.04282668991347123
324,0.041339519429525975
325,0.041339519429525975
326,0.041339519429525975
327,0.041339519429525975
328,0.041339519429525975
329,0.04282668991347123
330,0.04091996122193086
331,0.04282668991347123
332,0.041339519429525975
333,0.041339519429525975
334,0.041339519429525975
335,0.041339519429525975
336,0.041339519429525975
337,0.04282668991347123
338,0.04089161655072905
339,0.04282668991347123
340,0.04144532354077144
341,0.04144532354077144
342,0.04144532354077144
343,0.04144532354077144
344,0.04144532354077144
345,0.04282668991347123
346,0.04089161655072905
347,0.04282668991347123
348,0.04144532354077144
349,0.04144532354077144
350,0.04144532354077144
351,0.04144532354077144
352,0.04144532354077144
353,0.04282668991347123
354,0.04089161655072905
355,0.04282668991347123
356,0.04144532354077144
357,0.04144532354077144
358,0.04144532354077144
359,0.04144532354077144
360,0.04144532354077144
361,0.04282668991347123
362,0.04089161655072905
363,0.04282668991347123
364,0.04144532354077144
365,0.04144532354077144
366,0.04144532354077144
367,0.04144532354077144
368,0.04144532354077144
369,0.04282668991347123
370,0.04089161655072905
371,0.04282668991347123
372,0.04144532354077144
373,0.04144532354077144
374,0.04144532354077144
375,0.04144532354077144
376,0.04144532354077144
377,0.04282668991347123
378,0.04089161655072905
379,0.04282668991347123
380,0.04144532354077144
381,0.04144532354077144
382,0.04144532354077144
383,0.04144532354077144
384,0.04144532354077144
385,0.04282668991347123
386,0.04089161655072905
387,0.04282668991347123
388,0.04144532354077144
389,0.04144532354077144
390,0.04144532354077144
391,0.04144532354077144
392,0.04144532354077144
393,0.04282668991347123
394,0.04091996122193086
395,0.04282668991347123
396,0.04144532354077144
397,0.04144532354077144
398,0.04144532354077144
399,0.04144532354077144
400,0.04144532354077144
401,0.04282668991347123
402,0.04089161655072905
403,0.04282668991347123
404,0.04144532354077144
405,0.04144532354077144
406,0.04144532354077144
407,0.04144532354077144
408,0.04144532354077144
409,0.04282668991347123
410,0.04091996122193086
411,0.04282668991347123
412,0.04144532354077144
413,0.04144532354077144
414,0.04144532354077144
415,0.04144532354077144
416,0.04144532354077144
417,0.04282668991347123
418,0.04091996122193086
419,0.04282668991347123
420,0.04144532354077144
421,0.04144532354077144
422,0.04144532354077144
423,0.04144532354077144
424,0.04144532354077144
425,0.04282668991347123
426,0.04091996122193086
427,0.04282668991347123
428,0.04144532354077144
429,0.04144532354077144
430,0.04144532354077144
431,0.04144532354077144
432,0.04144532354077144
433,0.04282668991347123
434,0.04091996122193086
435,0.04282668991347123
436,0.04144532354077144
437,0.04144532354077144
438,0.04144532354077144
439,0.04144532354077144
440,0.04144532354077144
441,0.04282668991347123
442,0.04091996122193086
443,0.04282668991347123
444,0.041339519429525975
445,0.041339519429525975
446,0.041339519429525975
447,0.041339519429525975
448,0.041339519429525975
449,0.04282668991347123
450,0.04091996122193086
451,0.04282668991347123
452,0.04144532354077144
453,0.04144532354077144
454,0.04144532354077144
455,0.04144532354077144
456,0.04144532354077144
457,0.04282668991347123
458,0.04091996122193086
459,0.04282668991347123
460,0.041339519429525975
461,0.041339519429525975
462,0.041339519429525975
463,0.041339519429525975
464,0.041339519429525975
465,0.04282668991347123
466,0.04089161655072905
467,0.04282668991347123
468,0.04144532354077144
469,0.04144532354077144
470,0.04144532354077144
471,0.04144532354077144
472,0.04144532354077144
473,0.04282668991347123
474,0.04089161655072905
475,0.04282668991347123
476,0.04144532354077144
477,0.04144532354077144
478,0.04144532354077144
479,0.04144532354077144
480,0.04144532354077144
481,0.04282668991347123
482,0.04089161655072905
483,0.04282668991347123
484,0.04144532354077144
485,0.04144532354077144
486,0.04144532354077144
487,0.04144532354077144
488,0.04144532354077144
489,0.04282668991347123
490,0.04089161655072905
491,0.04282668991347123
492,0.04144532354077144
493,0.04144532354077144
494,0.04144532354077144
495,0.04144532354077144
496,0.04144532354077144
497,0.04282668991347123
498,0.04089161655072905
499,0.04282668991347123
500,0.04144532354077144
501,0.04144532354077144
502,0.04144532354077144
503,0.04144532354077144
504,0.04144532354077144
505,0.04282668991347123
506,0.04091996122193086
507,0.04282668991347123
508,0.041339519429525975
509,0.041339519429525975
510,0.041339519429525975
511,0.041339519429525975
512,0.041339519429525975
513,0.04282668991347123
514,0.04089161655072905
515,0.04282668991347123
516,0.04144532354077144
517,0.04144532354077144
518,0.04144532354077144
519,0.04144532354077144
520,0.04144532354077144
521,0.04282668991347123
522,0.04091996122193086
523,0.04282668991347123
524,0.04144532354077144
525,0.04144532354077144
526,0.04144532354077144
527,0.04144532354077144
528,0.04144532354077144
529,0.04282668991347123
530,0.04089161655072905
531,0.04282668991347123
532,0.04144532354077144
533,0.04144532354077144
534,0.04144532354077144
535,0.04144532354077144
536,0.04144532354077144
537,0.04282668991347123
538,0.04089161655072905
539,0.04282668991347123
540,0.04144532354077144
541,0.04144532354077144
542,0.04144532354077144
543,0.04144532354077144
544,0.04144532354077144
545,0.04282668991347123
546,0.04091996122193086
547,0.04282668991347123
548,0.04144532354077144
549,0.04144532354077144
550,0.04144532354077144
551,0.04144532354077144
552,0.04144532354077144
553,0.04282668991347123
554,0.04091996122193086
555,0.04282668991347123
556,0.041339519429525975
557,0.041339519429525975
558,0.041339519429525975
559,0.041339519429525975
560,0.041339519429525975
561,0.04282668991347123
562,0.04089161655072905
563,0.04282668991347123
564,0.04144532354077144
565,0.04144532354077144
566,0.04144532354077144
567,0.04144532354077144
568,0.04144532354077144
569,0.04282668991347123
570,0.04091996122193086
571,0.04282668991347123
572,0.04144532354077144
573,0.04144532354077144
574,0.04144532354077144
575,0.04144532354077144
576,0.04144532354077144
577,0.04282668991347123
578,0.04091996122193086
579,0.04282668991347123
580,0.04144532354077144
581,0.04144532354077144
582,0.04144532354077144
583,0.04144532354077144
584,0.04144532354077144
585,0.04282668991347123
586,0.04089161655072905
587,0.04282668991347123
588,0.04144532354077144
589,0.04144532354077144
590,0.04144532354077144
591,0.04144532354077144
592,0.04144532354077144
593,0.04282668991347123
594,0.04091996122193086
595,0.04282668991347123
596,0.04144532354077144
597,0.04144532354077144
598,0.04144532354077144
599,0.04144532354077144
600,0.04144532354077144
601,0.04282668991347123
602,0.04091996122193086
603,0.04282668991347123
604,0.04144532354077144
605,0.04144532354077144
606,0.04144532354077144
607,0.04144532354077144
608,0.04144532354077144
609,0.04282668991347123
610,0.04091996122193086
611,0.04282668991347123
612,0.04144532354077144
613,0.04144532354077144
614,0.04144532354077144
615,0.04144532354077144
616,0.04144532354077144
617,0.04282668991347123
618,0.04091996122193086
619,0.04282668991347123
620,0.04144532354077144
621,0.04144532354077144
622,0.04144532354077144
623,0.04144532354077144
624,0.04144532354077144
625,0.04282668991347123
626,0.04091996122193086
627,0.04282668991347123
628,0.04144532354077144
629,0.04144532354077144
630,0.04144532354077144
631,0.04144532354077144
632,0.04144532354077144
633,0.04282668991347123
634,0.04091996122193086
635,0.04282668991347123
636,0.04144532354077144
637,0.04144532354077144
638,0.04144532354077144
639,0.04144532354077144
640,0.04144532354077144
641,0.04282668991347123
642,0.04091996122193086
643,0.04282668991347123
644,0.04144532354077144
645,0.04144532354077144
646,0.04144532354077144
647,0.04144532354077144
648,0.04144532354077144
649,0.04282668991347123
650,0.04091996122193086
651,0.04282668991347123
652,0.04144532354077144
653,0.04144532354077144
654,0.04144532354077144
655,0.04144532354077144
656,0.04144532354077144
657,0.04282668991347123
658,0.04091996122193086
659,0.04282668991347123
660,0.04144532354077144
661,0.04144532354077144
662,0.04144532354077144
663,0.04144532354077144
664,0.04144532354077144
665,0.04282668991347123
666,0.04091996122193086
667,0.04282668991347123
668,0.041339519429525975
669,0.041339519429525975
670,0.041339519429525975
671,0.041339519429525975
672,0.041339519429525975
673,0.04282668991347123
674,0.04091996122193086
675,0.04282668991347123
676,0.04144532354077144
677,0.04144532354077144
678,0.04144532354077144
679,0.04144532354077144
680,0.04144532354077144
681,0.04282668991347123
682,0.04091996122193086
683,0.04282668991347123
684,0.04144532354077144
685,0.04144532354077144
686,0.04144532354077144
687,0.04144532354077144
688,0.04144532354077144
689,0.04282668991347123
690,0.04091996122193086
691,0.04282668991347123
692,0.04144532354077144
693,0.04144532354077144
694,0.04144532354077144
695,0.04144532354077144
696,0.04144532354077144
697,0.04282668991347123
698,0.04091996122193086
699,0.04282668991347123
700,0.041339519429525975
701,0.041339519429525975
702,0.041339519429525975
703,0.041339519429525975
704,0.041339519429525975
705,0.04282668991347123
706,0.04091996122193086
707,0.04282668991347123
708,0.041339519429525975
709,0.041339519429525975
710,0.041339519429525975
711,0.041339519429525975
712,0.041339519429525975
713,0.04282668991347123
714,0.04091996122193086
715,0.04282668991347123
716,0.041339519429525975
717,0.041339519429525975
718,0.041339519429525975
719,0.041339519429525975
720,0.041339519429525975
721,0.04282668991347123
722,0.04091996122193086
723,0.04282668991347123
724,0.04144532354077144
725,0.04144532354077144
726,0.04144532354077144
727,0.04144532354077144
728,0.04144532354077144
729,0.04282668991347123
730,0.04091996122193086
731,0.04282668991347123
732,0.04144532354077144
733,0.04144532354077144
734,0.04144532354077144
735,0.04144532354077144
736,0.04144532354077144
737,0.04282668991347123
738,0.04091996122193086
739,0.04282668991347123
740,0.041339519429525975
741,0.041339519429525975
742,0.041339519429525975
743,0.041339519429525975
744,0.041339519429525975
745,0.04282668991347123
746,0.04091996122193086
747,0.04282668991347123
748,0.04144532354077144
749,0.04144532354077144
750,0.04144532354077144
751,0.04144532354077144
752,0.04144532354077144
753,0.04282668991347123
754,0.04091996122193086
755,0.04282668991347123
756,0.04144532354077144
757,0.04144532354077144
758,0.04144532354077144
759,0.04144532354077144
760,0.04144532354077144
761,0.04282668991347123
762,0.04091996122193086
763,0.04282668991347123
764,0.04144532354077144
765,0.04144532354077144
766,0.04144532354077144
767,0.04144532354077144
768,0.04144532354077144
769,0.04282668991347123
770,0.04091996122193086
771,0.04282668991347123
772,0.041339519429525975
773,0.041339519429525975
774,0.041339519429525975
775,0.041339519429525975
776,0.041339519429525975
777,0.04282668991347123
778,0.04091996122193086
779,0.04282668991347123
780,0.041339519429525975
781,0.041339519429525975
782,0.041339519429525975
783,0.041339519429525975
784,0.041339519429525975
785,0.04282668991347123
786,0.04091996122193086
787,0.04282668991347123
788,0.041339519429525975
789,0.041339519429525975
790,0.041339519429525975
791,0.041339519429525975
792,0.041339519429525975
793,0.04282668991347123
794,0.04091996122193086
795,0.04282668991347123
796,0.041339519429525975
797,0.041339519429525975
798,0.041339519429525975
799,0.041339519429525975
800,0.041339519429525975
801,0.04282668991347123
802,0.04091996122193086
803,0.04282668991347123
804,0.041339519429525975
805,0.041339519429525975
806,0.041339519429525975
807,0.041339519429525975
808,0.041339519429525975
809,0.04282668991347123
810,0.04091996122193086
811,0.04282668991347123
812,0.041339519429525975
813,0.041339519429525975
814,0.041339519429525975
815,0.041339519429525975
816,0.041339519429525975
817,0.04282668991347123
818,0.04091996122193086
819,0.04282668991347123
820,0.041339519429525975
821,0.041339519429525975
822,0.041339519429525975
823,0.041339519429525975
824,0.041339519429525975
825,0.04282668991347123
826,0.04091996122193086
827,0.04282668991347123
828,0.041339519429525975
829,0.041339519429525975
830,0.041339519429525975
831,0.041339519429525975
832,0.041339519429525975
833,0.04282668991347123
834,0.04091996122193086
835,0.04282668991347123
836,0.041339519429525975
837,0.041339519429525975
838,0.041339519429525975
839,0.041339519429525975
840,0.041339519429525975
841,0.04282668991347123
842,0.04091996122193086
843,0.04282668991347123
844,0.04144532354077144
845,0.04144532354077144
846,0.04144532354077144
847,0.04144532354077144
848,0.04144532354077144
849,0.04282668991347123
850,0.04091996122193086
851,0.04282668991347123
852,0.04144532354077144
853,0.04144532354077144
854,0.04144532354077144
855,0.04144532354077144
856,0.04144532354077144
857,0.04282668991347123
858,0.04091996122193086
859,0.04282668991347123
860,0.041339519429525975
861,0.041339519429525975
862,0.041339519429525975
863,0.041339519429525975
864,0.041339519429525975
865,0.04282668991347123
866,0.04091996122193086
867,0.04282668991347123
868,0.041339519429525975
869,0.041339519429525975
870,0.041339519429525975
871,0.041339519429525975
872,0.041339519429525975
873,0.04282668991347123
874,0.04091996122193086
875,0.04282668991347123
876,0.041339519429525975
877,0.041339519429525975
878,0.041339519429525975
879,0.041339519429525975
880,0.041339519429525975
881,0.04282668991347123
882,0.04091996122193086
883,0.04282668991347123
884,0.041339519429525975
885,0.041339519429525975
886,0.041339519429525975
887,0.041339519429525975
888,0.041339519429525975
889,0.04282668991347123
890,0.04091996122193086
891,0.04282668991347123
892,0.041339519429525975
893,0.041339519429525975
894,0.041339519429525975
895,0.041339519429525975
896,0.041339519429525975
897,0.04282668991347123
898,0.04089161655072905
899,0.04282668991347123
900,0.04144532354077144
901,0.04144532354077144
902,0.04144532354077144
903,0.04144532354077144
904,0.04144532354077144
905,0.04282668991347123
906,0.04091996122193086
907,0.04282668991347123
908,0.04144532354077144
909,0.04144532354077144
910,0.04144532354077144
911,0.04144532354077144
912,0.04144532354077144
913,0.04282668991347123
914,0.04091996122193086
915,0.04282668991347123
916,0.04144532354077144
917,0.04144532354077144
918,0.04144532354077144
919,0.04144532354077144
920,0.04144532354077144
921,0.04282668991347123
922,0.04091996122193086
923,0.04282668991347123
924,0.041339519429525975
925,0.041339519429525975
926,0.041339519429525975
927,0.041339519429525975
928,0.041339519429525975
929,0.04282668991347123
930,0.04089161655072905
931,0.04282668991347123
932,0.04144532354077144
933,0.04144532354077144
934,0.04144532354077144
935,0.04144532354077144
936,0.04144532354077144
937,0.04282668991347123
938,0.04089161655072905
939,0.04282668991347123
940,0.04144532354077144
941,0.04144532354077144
942,0.04144532354077144
943,0.04144532354077144
944,0.04144532354077144
945,0.04282668991347123
946,0.04089161655072905
947,0.04282668991347123
948,0.04144532354077144
949,0.04144532354077144
950,0.04144532354077144
951,0.04144532354077144
952,0.04144532354077144
953,0.04282668991347123
954,0.04091996122193086
955,0.04282668991347123
956,0.041339519429525975
957,0.041339519429525975
958,0.041339519429525975
959,0.041339519429525975
960,0.041339519429525975
961,0.04282668991347123
962,0.04091996122193086
963,0.04282668991347123
964,0.04144532354077144
965,0.04144532354077144
966,0.04144532354077144
967,0.04144532354077144
968,0.04144532354077144
969,0.04282668991347123
970,0.04091996122193086
971,0.04282668991347123
972,0.041339519429525975
973,0.041339519429525975
974,0.041339519429525975
975,0.041339519429525975
976,0.041339519429525975
977,0.04282668991347123
978,0.04091996122193086
979,0.04282668991347123
980,0.041339519429525975
981,0.041339519429525975
982,0.041339519429525975
983,0.041339519429525975
984,0.041339519429525975
985,0.04282668991347123
986,0.04091996122193086
987,0.04282668991347123
988,0.041339519429525975
989,0.041339519429525975
990,0.041339519429525975
991,0.041339519429525975
992,0.041339519429525975
993,0.04282668991347123
994,0.04091996122193086
995,0.04282668991347123
996,0.041339519429525975
997,0.041339519429525975
998,0.041339519429525975
999,0.041339519429525975
1000,0.041339519429525975
1001,0.04282668991347123
1002,0.04089161655072905
1003,0.04282668991347123
1004,0.04144532354077144
1005,0.04144532354077144
1006,0.04144532354077144
1007,0.04144532354077144
1008,0.04144532354077144
1009,0.04282668991347123
1010,0.04089161655072905
1011,0.04282668991347123
1012,0.04144532354077144
1013,0.04144532354077144
1014,0.04144532354077144
1015,0.04144532354077144
1016,0.04144532354077144
1017,0.04282668991347123
1018,0.04089161655072905
1019,0.04282668991347123
1020,0.04144532354077144
1021,0.04144532354077144
1022,0.04144532354077144
1023,0.04144532354077144
1024,0.04144532354077144
1025,0.04282668991347123
1026,0.04089161655072905
1027,0.04282668991347123
1028,0.04144532354077144
1029,0.04144532354077144
1030,0.04144532354077144
1031,0.04144532354077144
1032,0.04144532354077144
1033,0.04282668991347123
1034,0.04089161655072905
1035,0.04282668991347123
1036,0.04144532354077144
1037,0.04144532354077144
1038,0.04144532354077144
1039,0.04144532354077144
1040,0.04144532354077144
1041,0.04282668991347123
1042,0.04091996122193086
1043,0.04282668991347123
1044,0.04144532354077144
1045,0.04144532354077144
1046,0.04144532354077144
1047,0.04144532354077144
1048,0.04144532354077144
1049,0.04282668991347123
1050,0.04091996122193086
1051,0.04282668991347123
1052,0.041339519429525975
1053,0.041339519429525975
1054,0.041339519429525975
1055,0.041339519429525975
1056,0.041339519429525975
1057,0.04282668991347123
1058,0.04089161655072905
1059,0.04282668991347123
1060,0.04144532354077144
1061,0.04144532354077144
1062,0.04144532354077144
1063,0.04144532354077144
1064,0.04144532354077144
1065,0.04282668991347123
1066,0.04091996122193086
1067,0.04282668991347123
1068,0.04144532354077144
1069,0.04144532354077144
1070,0.04144532354077144
1071,0.04144532354077144
1072,0.04144532354077144
1073,0.04282668991347123
1074,0.04091996122193086
1075,0.04282668991347123
1076,0.041339519429525975
1077,0.041339519429525975
1078,0.041339519429525975
1079,0.041339519429525975
1080,0.041339519429525975
1081,0.04282668991347123
1082,0.04089161655072905
1083,0.04282668991347123
1084,0.04144532354077144
1085,0.04144532354077144
1086,0.04144532354077144
1087,0.04144532354077144
1088,0.04144532354077144
1089,0.04282668991347123
1090,0.04089161655072905
1091,0.04282668991347123
1092,0.04144532354077144
1093,0.04144532354077144
1094,0.04144532354077144
1095,0.04144532354077144
1096,0.04144532354077144
1097,0.04282668991347123
1098,0.04091996122193086
1099,0.04282668991347123
1100,0.04144532354077144
1101,0.04144532354077144
1102,0.04144532354077144
1103,0.04144532354077144
1104,0.04144532354077144
1105,0.04282668991347123
1106,0.04089161655072905
1107,0.04282668991347123
1108,0.04144532354077144
1109,0.04144532354077144
1110,0.04144532354077144
1111,0.04144532354077144
1112,0.04144532354077144
1113,0.04282668991347123
1114,0.04091996122193086
1115,0.04282668991347123
1116,0.04144532354077144
1117,0.04144532354077144
1118,0.04144532354077144
1119,0.04144532354077144
1120,0.04144532354077144
1121,0.04282668991347123
1122,0.04089161655072905
1123,0.04282668991347123
1124,0.04144532354077144
1125,0.04144532354077144
1126,0.04144532354077144
1127,0.04144532354077144
1128,0.04144532354077144
1129,0.04282668991347123
1130,0.04089161655072905
1131,0.04282668991347123
1132,0.04144532354077144
1133,0.04144532354077144
1134,0.04144532354077144
1135,0.04144532354077144
1136,0.04144532354077144
1137,0.04282668991347123
1138,0.04089161655072905
1139,0.04282668991347123
1140,0.04144532354077144
1141,0.04144532354077144
1142,0.04144532354077144
1143,0.04144532354077144
1144,0.04144532354077144
1145,0.04282668991347123
1146,0.04089161655072905
1147,0.04282668991347123
1148,0.04144532354077144
1149,0.04144532354077144
1150,0.04144532354077144
1151,0.04144532354077144
1152,0.04144532354077144
1153,0.04282668991347123
1154,0.04091996122193086
1155,0.04282668991347123
1156,0.04144532354077144
1157,0.04144532354077144
1158,0.04144532354077144
1159,0.04144532354077144
1160,0.04144532354077144
1161,0.04282668991347123
1162,0.04089161655072905
1163,0.04282668991347123
1164,0.04144532354077144
1165,0.04144532354077144
1166,0.04144532354077144
1167,0.04144532354077144
1168,0.04144532354077144
1169,0.04282668991347123
1170,0.04091996122193086
1171,0.04282668991347123
1172,0.04144532354077144
1173,0.04144532354077144
1174,0.04144532354077144
1175,0.04144532354077144
1176,0.04144532354077144
1177,0.04282668991347123
1178,0.04091996122193086
1179,0.04282668991347123
1180,0.04144532354077144
1181,0.04144532354077144
1182,0.04144532354077144
1183,0.04144532354077144
1184,0.04144532354077144
1185,0.04282668991347123
1186,0.04091996122193086
1187,0.04282668991347123
1188,0.04144532354077144
1189,0.04144532354077144
1190,0.04144532354077144
1191,0.04144532354077144
1192,0.04144532354077144
1193,0.04282668991347123
1194,0.04091996122193086
1195,0.04282668991347123
1196,0.041339519429525975
1197,0.041339519429525975
1198,0.041339519429525975
1199,0.041339519429525975
1200,0.041339519429525975
1201,0.04282668991347123
1202,0.04091996122193086
1203,0.04282668991347123
1204,0.04144532354077144
1205,0.04144532354077144
1206,0.04144532354077144
1207,0.04144532354077144
1208,0.04144532354077144
1209,0.04211041855697055
1210,0.04248214334777106
1211,0.04211041855697055
1212,0.04097275115439978
1213,0.04097275115439978
1214,0.04097275115439978
1215,0.04097275115439978
1216,0.04097275115439978
1217,0.04211041855697055
1218,0.04248214334777106
1219,0.04211041855697055
1220,0.04097275115439978
1221,0.04097275115439978
1222,0.04097275115439978
1223,0.04097275115439978
1224,0.04097275115439978
1225,0.04211041855697055
1226,0.04248214334777106
1227,0.04211041855697055
1228,0.04097275115439978
1229,0.04097275115439978
1230,0.04097275115439978
1231,0.04097275115439978
1232,0.04097275115439978
1233,0.04211041855697055
1234,0.04248214334777106
1235,0.04211041855697055
1236,0.04097275115439978
1237,0.04097275115439978
1238,0.04097275115439978
1239,0.04097275115439978
1240,0.04097275115439978
1241,0.04211041855697055
1242,0.04248214334777106
1243,0.04211041855697055
1244,0.04097275115439978
1245,0.04097275115439978
1246,0.04097275115439978
1247,0.04097275115439978
1248,0.04097275115439978
